threshold,precision,recall,f1,tp,fp,tn,fn
0.2397795591182365,0.10784313725490197,0.9821428571428571,0.19434628975265017,55,455,2675,1
0.24076152304609222,0.10869565217391304,0.9821428571428571,0.19572953736654805,55,451,2679,1
0.24174348697394793,0.10934393638170974,0.9821428571428571,0.1967799642218247,55,448,2682,1
0.24272545090180364,0.11,0.9821428571428571,0.19784172661870503,55,445,2685,1
0.24370741482965935,0.11022044088176353,0.9821428571428571,0.1981981981981982,55,444,2686,1
0.24468937875751506,0.11066398390342053,0.9821428571428571,0.19891500904159132,55,442,2688,1
0.24567134268537077,0.11133603238866396,0.9821428571428571,0.2,55,439,2691,1
0.2466533066132265,0.11224489795918367,0.9821428571428571,0.20146520146520147,55,435,2695,1
0.2476352705410822,0.11270491803278689,0.9821428571428571,0.20220588235294118,55,433,2697,1
0.2486172344689379,0.1134020618556701,0.9821428571428571,0.2033271719038817,55,430,2700,1
0.24959919839679362,0.11458333333333333,0.9821428571428571,0.20522388059701493,55,425,2705,1
0.25058116232464933,0.11482254697286012,0.9821428571428571,0.205607476635514,55,424,2706,1
0.25156312625250504,0.11578947368421053,0.9821428571428571,0.2071563088512241,55,420,2710,1
0.25254509018036075,0.11702127659574468,0.9821428571428571,0.20912547528517111,55,415,2715,1
0.25352705410821647,0.11727078891257996,0.9821428571428571,0.20952380952380953,55,414,2716,1
0.2545090180360722,0.11752136752136752,0.9821428571428571,0.2099236641221374,55,413,2717,1
0.2554909819639279,0.11853448275862069,0.9821428571428571,0.21153846153846154,55,409,2721,1
0.2564729458917836,0.11904761904761904,0.9821428571428571,0.21235521235521235,55,407,2723,1
0.2574549098196393,0.11982570806100218,0.9821428571428571,0.21359223300970873,55,404,2726,1
0.258436873747495,0.12008733624454149,0.9821428571428571,0.2140077821011673,55,403,2727,1
0.25941883767535073,0.1206140350877193,0.9821428571428571,0.21484375,55,401,2729,1
0.26040080160320644,0.12168141592920353,0.9821428571428571,0.21653543307086615,55,397,2733,1
0.26138276553106216,0.12195121951219512,0.9821428571428571,0.21696252465483234,55,396,2734,1
0.26236472945891787,0.12276785714285714,0.9821428571428571,0.21825396825396826,55,393,2737,1
0.2633466933867736,0.12276785714285714,0.9821428571428571,0.21825396825396826,55,393,2737,1
0.2643286573146293,0.12331838565022421,0.9821428571428571,0.21912350597609562,55,391,2739,1
0.265310621242485,0.12359550561797752,0.9821428571428571,0.21956087824351297,55,390,2740,1
0.2662925851703407,0.12387387387387387,0.9821428571428571,0.22,55,389,2741,1
0.2672745490981964,0.1244343891402715,0.9821428571428571,0.22088353413654618,55,387,2743,1
0.26825651302605213,0.12471655328798185,0.9821428571428571,0.22132796780684105,55,386,2744,1
0.26923847695390785,0.1252847380410023,0.9821428571428571,0.2222222222222222,55,384,2746,1
0.27022044088176356,0.12585812356979406,0.9821428571428571,0.2231237322515213,55,382,2748,1
0.27120240480961927,0.12672811059907835,0.9821428571428571,0.22448979591836735,55,379,2751,1
0.272184368737475,0.12702078521939955,0.9821428571428571,0.2249488752556237,55,378,2752,1
0.2731663326653307,0.12761020881670534,0.9821428571428571,0.22587268993839835,55,376,2754,1
0.2741482965931864,0.12761020881670534,0.9821428571428571,0.22587268993839835,55,376,2754,1
0.2751302605210421,0.1282051282051282,0.9821428571428571,0.2268041237113402,55,374,2756,1
0.2761122244488978,0.12971698113207547,0.9821428571428571,0.22916666666666666,55,369,2761,1
0.27709418837675354,0.13033175355450238,0.9821428571428571,0.2301255230125523,55,367,2763,1
0.27807615230460925,0.13033175355450238,0.9821428571428571,0.2301255230125523,55,367,2763,1
0.27905811623246496,0.13064133016627077,0.9821428571428571,0.23060796645702306,55,366,2764,1
0.28004008016032067,0.13221153846153846,0.9821428571428571,0.2330508474576271,55,361,2769,1
0.2810220440881764,0.13253012048192772,0.9821428571428571,0.23354564755838642,55,360,2770,1
0.2820040080160321,0.13349514563106796,0.9821428571428571,0.23504273504273504,55,357,2773,1
0.2829859719438878,0.13381995133819952,0.9821428571428571,0.23554603854389722,55,356,2774,1
0.2839679358717435,0.13513513513513514,0.9821428571428571,0.23758099352051837,55,352,2778,1
0.2849498997995992,0.1354679802955665,0.9821428571428571,0.23809523809523808,55,351,2779,1
0.28593186372745494,0.1375,0.9821428571428571,0.2412280701754386,55,345,2785,1
0.28691382765531065,0.13784461152882205,0.9821428571428571,0.24175824175824176,55,344,2786,1
0.28789579158316636,0.1385390428211587,0.9821428571428571,0.24282560706401765,55,342,2788,1
0.28887775551102207,0.1385390428211587,0.9821428571428571,0.24282560706401765,55,342,2788,1
0.2898597194388778,0.13924050632911392,0.9821428571428571,0.24390243902439024,55,340,2790,1
0.2908416833667335,0.14102564102564102,0.9821428571428571,0.24663677130044842,55,335,2795,1
0.2918236472945892,0.14175257731958762,0.9821428571428571,0.24774774774774774,55,333,2797,1
0.2928056112224449,0.14360313315926893,0.9821428571428571,0.2505694760820046,55,328,2802,1
0.29378757515030063,0.14511873350923482,0.9821428571428571,0.25287356321839083,55,324,2806,1
0.29476953907815634,0.14588859416445624,0.9821428571428571,0.2540415704387991,55,322,2808,1
0.29575150300601205,0.14627659574468085,0.9821428571428571,0.25462962962962965,55,321,2809,1
0.29673346693386776,0.14705882352941177,0.9821428571428571,0.2558139534883721,55,319,2811,1
0.2977154308617235,0.1478494623655914,0.9821428571428571,0.2570093457943925,55,317,2813,1
0.2986973947895792,0.14905149051490515,0.9821428571428571,0.25882352941176473,55,314,2816,1
0.2996793587174349,0.15027322404371585,0.9821428571428571,0.26066350710900477,55,311,2819,1
0.3006613226452906,0.1510989010989011,0.9821428571428571,0.2619047619047619,55,309,2821,1
0.3016432865731463,0.1523545706371191,0.9821428571428571,0.2637889688249401,55,306,2824,1
0.30262525050100203,0.1527777777777778,0.9821428571428571,0.2644230769230769,55,305,2825,1
0.30360721442885774,0.15406162464985995,0.9821428571428571,0.26634382566585957,55,302,2828,1
0.30458917835671345,0.15492957746478872,0.9821428571428571,0.26763990267639903,55,300,2830,1
0.30557114228456916,0.1558073654390935,0.9821428571428571,0.26894865525672373,55,298,2832,1
0.3065531062124249,0.15625,0.9821428571428571,0.2696078431372549,55,297,2833,1
0.3075350701402806,0.15625,0.9821428571428571,0.2696078431372549,55,297,2833,1
0.3085170340681363,0.1585014409221902,0.9821428571428571,0.2729528535980149,55,292,2838,1
0.309498997995992,0.15895953757225434,0.9821428571428571,0.2736318407960199,55,291,2839,1
0.3104809619238477,0.15895953757225434,0.9821428571428571,0.2736318407960199,55,291,2839,1
0.31146292585170343,0.15988372093023256,0.9821428571428571,0.275,55,289,2841,1
0.31244488977955914,0.16129032258064516,0.9821428571428571,0.2770780856423174,55,286,2844,1
0.31342685370741485,0.16176470588235295,0.9821428571428571,0.2777777777777778,55,285,2845,1
0.31440881763527057,0.16272189349112426,0.9821428571428571,0.27918781725888325,55,283,2847,1
0.3153907815631263,0.16417910447761194,0.9821428571428571,0.2813299232736573,55,280,2850,1
0.316372745490982,0.16467065868263472,0.9821428571428571,0.28205128205128205,55,279,2851,1
0.3173547094188377,0.16666666666666666,0.9821428571428571,0.2849740932642487,55,275,2855,1
0.3183366733466934,0.16666666666666666,0.9821428571428571,0.2849740932642487,55,275,2855,1
0.3193186372745491,0.16923076923076924,0.9821428571428571,0.2887139107611549,55,270,2860,1
0.32030060120240483,0.17080745341614906,0.9821428571428571,0.291005291005291,55,267,2863,1
0.32128256513026054,0.16981132075471697,0.9642857142857143,0.2887700534759358,54,264,2866,2
0.32226452905811626,0.17307692307692307,0.9642857142857143,0.29347826086956524,54,258,2872,2
0.32324649298597197,0.17475728155339806,0.9642857142857143,0.2958904109589041,54,255,2875,2
0.3242284569138277,0.17475728155339806,0.9642857142857143,0.2958904109589041,54,255,2875,2
0.3252104208416834,0.17532467532467533,0.9642857142857143,0.2967032967032967,54,254,2876,2
0.3261923847695391,0.17704918032786884,0.9642857142857143,0.29916897506925205,54,251,2879,2
0.3271743486973948,0.17880794701986755,0.9642857142857143,0.3016759776536313,54,248,2882,2
0.3281563126252505,0.17940199335548174,0.9642857142857143,0.3025210084033613,54,247,2883,2
0.32913827655310623,0.18181818181818182,0.9642857142857143,0.3059490084985836,54,243,2887,2
0.33012024048096195,0.18430034129692832,0.9642857142857143,0.30945558739255014,54,239,2891,2
0.33110220440881766,0.18493150684931506,0.9642857142857143,0.3103448275862069,54,238,2892,2
0.33208416833667337,0.18556701030927836,0.9642857142857143,0.3112391930835735,54,237,2893,2
0.3330661322645291,0.1875,0.9642857142857143,0.313953488372093,54,234,2896,2
0.3340480961923848,0.18947368421052632,0.9642857142857143,0.31671554252199413,54,231,2899,2
0.3350300601202405,0.18947368421052632,0.9642857142857143,0.31671554252199413,54,231,2899,2
0.3360120240480962,0.19014084507042253,0.9642857142857143,0.3176470588235294,54,230,2900,2
0.3369939879759519,0.19081272084805653,0.9642857142857143,0.3185840707964602,54,229,2901,2
0.33797595190380764,0.19148936170212766,0.9642857142857143,0.31952662721893493,54,228,2902,2
0.33895791583166335,0.19217081850533807,0.9642857142857143,0.32047477744807124,54,227,2903,2
0.33993987975951906,0.1935483870967742,0.9642857142857143,0.32238805970149254,54,225,2905,2
0.34092184368737477,0.19494584837545126,0.9642857142857143,0.32432432432432434,54,223,2907,2
0.3419038076152305,0.19708029197080293,0.9642857142857143,0.32727272727272727,54,220,2910,2
0.3428857715430862,0.1978021978021978,0.9642857142857143,0.3282674772036474,54,219,2911,2
0.3438677354709419,0.19852941176470587,0.9642857142857143,0.32926829268292684,54,218,2912,2
0.3448496993987976,0.1992619926199262,0.9642857142857143,0.3302752293577982,54,217,2913,2
0.3458316633266533,0.20074349442379183,0.9642857142857143,0.3323076923076923,54,215,2915,2
0.34681362725450904,0.20074349442379183,0.9642857142857143,0.3323076923076923,54,215,2915,2
0.34779559118236475,0.20224719101123595,0.9642857142857143,0.33436532507739936,54,213,2917,2
